sticker_id,name,reference_price
2285,Sticker | apEX (Gold) | Krakow 2017,1213.18
2290,Sticker | kennyS (Foil) | Krakow 2017,106.26
2294,Sticker | NBK- (Gold) | Krakow 2017,440.01
2296,Sticker | shox (Foil) | Krakow 2017,33.83
2297,Sticker | shox (Gold) | Krakow 2017,528.12
2299,Sticker | gob b (Foil) | Krakow 2017,17.39
2300,Sticker | gob b (Gold) | Krakow 2017,444.17
2304,Sticker | LEGIJA | Krakow 2017,1.88
2306,Sticker | LEGIJA (Gold) | Krakow 2017,1519.6
2307,Sticker | nex | Krakow 2017,1.34
2308,Sticker | nex (Foil) | Krakow 2017,21.43
2309,Sticker | nex (Gold) | Krakow 2017,778.58
2310,Sticker | tabseN | Krakow 2017,1.4
2311,Sticker | tabseN (Foil) | Krakow 2017,17.65
2312,Sticker | tabseN (Gold) | Krakow 2017,548.73
2313,Sticker | autimatic | Krakow 2017,2.36
2314,Sticker | autimatic (Foil) | Krakow 2017,26.3
2315,Sticker | autimatic (Gold) | Krakow 2017,587.02
2316,Sticker | n0thing | Krakow 2017,2.46
2317,Sticker | n0thing (Foil) | Krakow 2017,27.95
2318,Sticker | n0thing (Gold) | Krakow 2017,359.27
2319,Sticker | shroud | Krakow 2017,7.51
2320,Sticker | shroud (Foil) | Krakow 2017,58.54
2321,Sticker | shroud (Gold) | Krakow 2017,521.58
2322,Sticker | Skadoodle | Krakow 2017,2.66
2323,Sticker | Skadoodle (Foil) | Krakow 2017,28.22
2325,Sticker | Stewie2K | Krakow 2017,6.19
2326,Sticker | Stewie2K (Foil) | Krakow 2017,40.59
2327,Sticker | Stewie2K (Gold) | Krakow 2017,639.91
2329,Sticker | HS (Foil) | Krakow 2017,27.27
2330,Sticker | HS (Gold) | Krakow 2017,725.92
2332,Sticker | innocent (Foil) | Krakow 2017,17.74
2335,Sticker | kRYSTAL (Foil) | Krakow 2017,20.97
2338,Sticker | suNny (Foil) | Krakow 2017,35.43
2339,Sticker | suNny (Gold) | Krakow 2017,1060.35
2342,Sticker | zehN (Gold) | Krakow 2017,388.64
2345,Sticker | B1ad3 (Gold) | Krakow 2017,407.72
2349,Sticker | markeloff | Krakow 2017,3.79
2350,Sticker | markeloff (Foil) | Krakow 2017,30.58
2352,Sticker | wayLander | Krakow 2017,3.6
2353,Sticker | wayLander (Foil) | Krakow 2017,26.25
2355,Sticker | WorldEdit | Krakow 2017,4.63
2357,Sticker | WorldEdit (Gold) | Krakow 2017,310.46
2358,Sticker | boltz | Krakow 2017,1.7
2359,Sticker | boltz (Foil) | Krakow 2017,16.99
2362,Sticker | HEN1 (Foil) | Krakow 2017,16.91
2363,Sticker | HEN1 (Gold) | Krakow 2017,432.01
2364,Sticker | kNgV- | Krakow 2017,2.39
2365,Sticker | kNgV- (Foil) | Krakow 2017,17.25
2366,Sticker | kNgV- (Gold) | Krakow 2017,340.6
2367,Sticker | LUCAS1 | Krakow 2017,2.89
2368,Sticker | LUCAS1 (Foil) | Krakow 2017,23.83
2371,Sticker | steel (Foil) | Krakow 2017,17.58
2372,Sticker | steel (Gold) | Krakow 2017,214.05
2374,Sticker | chopper (Foil) | Krakow 2017,28.6
2375,Sticker | chopper (Gold) | Krakow 2017,504.37
2377,Sticker | hutji (Foil) | Krakow 2017,26.73
2378,Sticker | hutji (Gold) | Krakow 2017,520.76
2379,Sticker | jR | Krakow 2017,2.95
2382,Sticker | keshandr | Krakow 2017,10.1
2383,Sticker | keshandr (Foil) | Krakow 2017,121.3
2384,Sticker | keshandr (Gold) | Krakow 2017,4516.77
2385,Sticker | mir | Krakow 2017,3.72
2386,Sticker | mir (Foil) | Krakow 2017,39.07
2388,Sticker | Water Gun,1.0
2389,Sticker | Cheongsam,1.0
2390,Sticker | Cheongsam (Holo),1.03
2391,Sticker | Fancy Koi,0.26
2392,Sticker | Fancy Koi (Foil),4.99
2393,Sticker | Guardian Dragon,0.19
2394,Sticker | Guardian Dragon (Foil),2.43
2395,Sticker | Hotpot,0.05
2398,Sticker | Terror Rice,0.18
2399,Sticker | Mahjong Fa,1.53
2400,Sticker | Mahjong Rooster,0.56
2401,Sticker | Mahjong Zhong,0.71
2402,Sticker | Toy Tiger,0.11
2403,Sticker | God of Fortune,0.8
2404,Sticker | Huaji,0.13
2406,Sticker | Rage,3.08
2407,Sticker | Longevity,0.4
2408,Sticker | Longevity (Foil),3.0
2410,Sticker | Pixiu,0.22
2411,Sticker | Pixiu (Foil),2.83
2413,Sticker | Twin Koi (Holo),1.2
2415,Sticker | Green Swallow,0.37
2416,Sticker | Blue Swallow,0.39
2436,Sticker | Gambit Esports | Boston 2018,1.31
2437,Sticker | Gambit Esports (Holo) | Boston 2018,15.74
2438,Sticker | Gambit Esports (Foil) | Boston 2018,18.34
2440,Sticker | 100 Thieves | Boston 2018,43.88
2441,Sticker | 100 Thieves (Holo) | Boston 2018,455.93
2442,Sticker | 100 Thieves (Foil) | Boston 2018,605.43
2444,Sticker | Astralis | Boston 2018,4.19
2445,Sticker | Astralis (Holo) | Boston 2018,55.59
2446,Sticker | Astralis (Foil) | Boston 2018,62.26
2449,Sticker | Virtus.Pro (Holo) | Boston 2018,17.26
2453,Sticker | Fnatic (Holo) | Boston 2018,16.45
2454,Sticker | Fnatic (Foil) | Boston 2018,27.5
2456,Sticker | SK Gaming | Boston 2018,2.91
2457,Sticker | SK Gaming (Holo) | Boston 2018,20.34
2458,Sticker | SK Gaming (Foil) | Boston 2018,43.04
2460,Sticker | BIG | Boston 2018,1.63
2461,Sticker | BIG (Holo) | Boston 2018,8.58
2464,Sticker | North | Boston 2018,2.67
2465,Sticker | North (Holo) | Boston 2018,23.41
2468,Sticker | G2 Esports | Boston 2018,1.51
2469,Sticker | G2 Esports (Holo) | Boston 2018,11.81
2472,Sticker | Cloud9 | Boston 2018,3.38
2473,Sticker | Cloud9 (Holo) | Boston 2018,108.9
2474,Sticker | Cloud9 (Foil) | Boston 2018,181.91
2476,Sticker | Flipsid3 Tactics | Boston 2018,11.9
2477,Sticker | Flipsid3 Tactics (Holo) | Boston 2018,33.28
2480,Sticker | Natus Vincere | Boston 2018,2.54
2481,Sticker | Natus Vincere (Holo) | Boston 2018,19.56
2484,Sticker | mousesports | Boston 2018,6.33
2485,Sticker | mousesports (Holo) | Boston 2018,41.91
2486,Sticker | mousesports (Foil) | Boston 2018,72.22
2488,Sticker | Sprout Esports | Boston 2018,7.22
2489,Sticker | Sprout Esports (Holo) | Boston 2018,21.03
2490,Sticker | Sprout Esports (Foil) | Boston 2018,61.98
2492,Sticker | FaZe Clan | Boston 2018,3.11
2493,Sticker | FaZe Clan (Holo) | Boston 2018,62.2
2494,Sticker | FaZe Clan (Foil) | Boston 2018,79.27
2497,Sticker | Vega Squadron (Holo) | Boston 2018,21.44
2500,Sticker | Space Soldiers | Boston 2018,2.31
2501,Sticker | Space Soldiers (Holo) | Boston 2018,13.59
2504,Sticker | Team Liquid | Boston 2018,7.17
2505,Sticker | Team Liquid (Holo) | Boston 2018,60.69
2506,Sticker | Team Liquid (Foil) | Boston 2018,94.31
2508,Sticker | Avangar | Boston 2018,5.61
2509,Sticker | Avangar (Holo) | Boston 2018,32.29
2510,Sticker | Avangar (Foil) | Boston 2018,70.42
2514,Sticker | Renegades (Foil) | Boston 2018,25.12
2516,Sticker | Team EnVyUs | Boston 2018,4.51
2517,Sticker | Team EnVyUs (Holo) | Boston 2018,25.8
2518,Sticker | Team EnVyUs (Foil) | Boston 2018,28.08
2520,Sticker | Misfits Gaming | Boston 2018,2.75
2521,Sticker | Misfits Gaming (Holo) | Boston 2018,11.08
2522,Sticker | Misfits Gaming (Foil) | Boston 2018,14.46
2524,Sticker | Quantum Bellator Fire | Boston 2018,1.62
2525,Sticker | Quantum Bellator Fire (Holo) | Boston 2018,14.11
2526,Sticker | Quantum Bellator Fire (Foil) | Boston 2018,18.64
2528,Sticker | Tyloo | Boston 2018,5.96
2529,Sticker | Tyloo (Holo) | Boston 2018,138.98
2530,Sticker | Tyloo (Foil) | Boston 2018,488.9
2532,Sticker | ELEAGUE | Boston 2018,1.24
2533,Sticker | ELEAGUE (Holo) | Boston 2018,3.06
2561,Sticker | AdreN | Boston 2018,1.08
2564,Sticker | Dosia | Boston 2018,1.39
2565,Sticker | Dosia (Foil) | Boston 2018,6.19
2566,Sticker | Dosia (Gold) | Boston 2018,172.84
2568,Sticker | fitch (Foil) | Boston 2018,5.67
2569,Sticker | fitch (Gold) | Boston 2018,82.75
2577,Sticker | BIT (Foil) | Boston 2018,17.86
2579,Sticker | fnx | Boston 2018,18.08
2580,Sticker | fnx (Foil) | Boston 2018,53.09
2582,Sticker | HEN1 | Boston 2018,14.81
2585,Sticker | kNgV- | Boston 2018,7.69
2586,Sticker | kNgV- (Foil) | Boston 2018,40.98
2588,Sticker | LUCAS1 | Boston 2018,14.46
2592,Sticker | device (Foil) | Boston 2018,37.95
2593,Sticker | device (Gold) | Boston 2018,622.39
2595,Sticker | dupreeh (Foil) | Boston 2018,12.5
2596,Sticker | dupreeh (Gold) | Boston 2018,382.09
2600,Sticker | Kjaerbye | Boston 2018,1.17
2601,Sticker | Kjaerbye (Foil) | Boston 2018,8.57
2605,Sticker | Xyp9x (Gold) | Boston 2018,298.71
2607,Sticker | byali (Foil) | Boston 2018,7.48
2608,Sticker | byali (Gold) | Boston 2018,190.02
2617,Sticker | Snax (Gold) | Boston 2018,314.83
2618,Sticker | TaZ | Boston 2018,1.07
2627,Sticker | JW | Boston 2018,1.57
2636,Sticker | coldzera | Boston 2018,2.0
2637,Sticker | coldzera (Foil) | Boston 2018,9.76
2643,Sticker | felps (Foil) | Boston 2018,5.19
2644,Sticker | felps (Gold) | Boston 2018,203.93
2645,Sticker | fer | Boston 2018,3.37
2646,Sticker | fer (Foil) | Boston 2018,9.59
2647,Sticker | fer (Gold) | Boston 2018,507.78
2649,Sticker | TACO (Foil) | Boston 2018,6.98
2651,Sticker | gob b | Boston 2018,0.81
2653,Sticker | gob b (Gold) | Boston 2018,126.87
2664,Sticker | tabseN (Foil) | Boston 2018,5.02
2670,Sticker | cajunb (Foil) | Boston 2018,9.71
2673,Sticker | k0nfig (Foil) | Boston 2018,10.88
2676,Sticker | MSL (Foil) | Boston 2018,20.46
2679,Sticker | v4lde (Foil) | Boston 2018,8.42
2682,Sticker | apEX (Foil) | Boston 2018,8.41
2683,Sticker | apEX (Gold) | Boston 2018,224.49
2684,Sticker | bodyy | Boston 2018,0.83
2687,Sticker | kennyS | Boston 2018,6.19
2691,Sticker | NBK- (Foil) | Boston 2018,6.88
2696,Sticker | autimatic | Boston 2018,1.69
2697,Sticker | autimatic (Foil) | Boston 2018,12.08
2698,Sticker | autimatic (Gold) | Boston 2018,198.75
2700,Sticker | RUSH (Foil) | Boston 2018,18.22
2703,Sticker | Skadoodle (Foil) | Boston 2018,25.36
2704,Sticker | Skadoodle (Gold) | Boston 2018,742.76
2705,Sticker | Stewie2K | Boston 2018,7.22
2706,Sticker | Stewie2K (Foil) | Boston 2018,37.94
2707,Sticker | Stewie2K (Gold) | Boston 2018,564.59
2708,Sticker | tarik | Boston 2018,1.66
2709,Sticker | tarik (Foil) | Boston 2018,17.03
2713,Sticker | B1ad3 (Gold) | Boston 2018,151.63
2717,Sticker | seized | Boston 2018,1.39
2719,Sticker | seized (Gold) | Boston 2018,496.02
2722,Sticker | wayLander (Gold) | Boston 2018,119.24
2728,Sticker | Edward (Gold) | Boston 2018,180.59
2729,Sticker | electronic | Boston 2018,1.63
2731,Sticker | electronic (Gold) | Boston 2018,335.39
2733,Sticker | flamie (Foil) | Boston 2018,6.67
2734,Sticker | flamie (Gold) | Boston 2018,147.52
2736,Sticker | s1mple (Foil) | Boston 2018,40.37
2737,Sticker | s1mple (Gold) | Boston 2018,1360.0
2740,Sticker | Zeus (Gold) | Boston 2018,155.06
2741,Sticker | chrisJ | Boston 2018,1.21
2745,Sticker | oskar (Foil) | Boston 2018,6.28
2747,Sticker | ropz | Boston 2018,5.97
2748,Sticker | ropz (Foil) | Boston 2018,37.22
2749,Sticker | ropz (Gold) | Boston 2018,1511.71
2751,Sticker | STYKO (Foil) | Boston 2018,6.82
2753,Sticker | suNny | Boston 2018,1.32
2754,Sticker | suNny (Foil) | Boston 2018,10.32
2755,Sticker | suNny (Gold) | Boston 2018,223.35
2764,Sticker | kRYSTAL (Gold) | Boston 2018,144.06
2767,Sticker | Spiidi (Gold) | Boston 2018,371.62
2769,Sticker | zehN (Foil) | Boston 2018,6.14
2771,Sticker | GuardiaN | Boston 2018,1.98
2772,Sticker | GuardiaN (Foil) | Boston 2018,15.49
2774,Sticker | karrigan | Boston 2018,3.02
2775,Sticker | karrigan (Foil) | Boston 2018,18.33
2776,Sticker | karrigan (Gold) | Boston 2018,300.0
2777,Sticker | NiKo | Boston 2018,14.89
2778,Sticker | NiKo (Foil) | Boston 2018,81.45
2780,Sticker | olofmeister | Boston 2018,1.75
2781,Sticker | olofmeister (Foil) | Boston 2018,12.87
2782,Sticker | olofmeister (Gold) | Boston 2018,333.67
2783,Sticker | rain | Boston 2018,4.54
2784,Sticker | rain (Foil) | Boston 2018,32.1
2785,Sticker | rain (Gold) | Boston 2018,686.42
2786,Sticker | chopper | Boston 2018,1.26
2787,Sticker | chopper (Foil) | Boston 2018,9.04
2790,Sticker | hutji (Foil) | Boston 2018,7.54
2792,Sticker | jR | Boston 2018,1.86
2793,Sticker | jR (Foil) | Boston 2018,9.25
2795,Sticker | keshandr | Boston 2018,4.93
2796,Sticker | keshandr (Foil) | Boston 2018,33.68
2798,Sticker | mir | Boston 2018,1.23
2799,Sticker | mir (Foil) | Boston 2018,7.82
2801,Sticker | Calyx | Boston 2018,1.24
2809,Sticker | ngiN (Gold) | Boston 2018,206.45
2810,Sticker | paz | Boston 2018,2.51
2812,Sticker | paz (Gold) | Boston 2018,231.96
2813,Sticker | XANTARES | Boston 2018,6.85
2814,Sticker | XANTARES (Foil) | Boston 2018,19.54
2815,Sticker | XANTARES (Gold) | Boston 2018,986.5
2817,Sticker | EliGE (Foil) | Boston 2018,31.76
2818,Sticker | EliGE (Gold) | Boston 2018,1190.67
2820,Sticker | jdm64 (Foil) | Boston 2018,20.46
2823,Sticker | nitr0 (Foil) | Boston 2018,14.52
2824,Sticker | nitr0 (Gold) | Boston 2018,292.5
2828,Sticker | Twistzz | Boston 2018,19.94
2829,Sticker | Twistzz (Foil) | Boston 2018,120.68
2830,Sticker | Twistzz (Gold) | Boston 2018,1721.8
2844,Sticker | qikert (Foil) | Boston 2018,7.2
2849,Sticker | jks | Boston 2018,7.97
2851,Sticker | jks (Gold) | Boston 2018,985.33
2852,Sticker | NAF | Boston 2018,2.55
2854,Sticker | NAF (Gold) | Boston 2018,704.98
2861,Sticker | Happy | Boston 2018,6.03
2867,Sticker | ScreaM | Boston 2018,28.19
2868,Sticker | ScreaM (Foil) | Boston 2018,122.1
2882,Sticker | seang@res | Boston 2018,46.94
2890,Sticker | SicK (Gold) | Boston 2018,176.15
2903,Sticker | waterfaLLZ | Boston 2018,1.69
2912,Sticker | captainMo | Boston 2018,27.31
2915,Sticker | DD | Boston 2018,19.76
2918,Sticker | somebody | Boston 2018,13.39
2921,Sticker | Bullet Rain,0.3
2922,Sticker | Camper,0.27
2924,Sticker | Devouring Flame,0.29
2926,Sticker | Friendly Fire,0.44
2928,Sticker | Small Arms,0.27
2929,Sticker | Devouring Flame (Holo),2.7
2930,Sticker | Friendly Fire (Holo),1.12
2931,Sticker | Retake Expert (Holo),1.2
2934,Sticker | Camper (Foil),2.91
2935,Sticker | Flash Gaming | Boston 2018,3.48
2936,Sticker | Flash Gaming (Holo) | Boston 2018,91.02
2937,Sticker | Flash Gaming (Foil) | Boston 2018,86.62
2941,Sticker | Attacker (Foil) | Boston 2018,23.1
2943,Sticker | Karsa | Boston 2018,4.71
2953,Sticker | Summer (Foil) | Boston 2018,36.69
2955,Sticker | Cloud9 | London 2018,1.89
2956,Sticker | Cloud9 (Holo) | London 2018,25.24
2957,Sticker | Cloud9 (Foil) | London 2018,37.05
2959,Sticker | FaZe Clan | London 2018,2.48
2960,Sticker | FaZe Clan (Holo) | London 2018,12.89
2961,Sticker | FaZe Clan (Foil) | London 2018,67.46
2963,Sticker | Natus Vincere | London 2018,1.32
2968,Sticker | MIBR (Holo) | London 2018,7.75
2969,Sticker | MIBR (Foil) | London 2018,11.99
2971,Sticker | mousesports | London 2018,3.09
2972,Sticker | mousesports (Holo) | London 2018,23.24
2980,Sticker | G2 Esports (Holo) | London 2018,10.57
2981,Sticker | G2 Esports (Foil) | London 2018,25.0
2984,Sticker | Fnatic (Holo) | London 2018,6.75
2987,Sticker | Gambit Esports | London 2018,1.13
2992,Sticker | Vega Squadron (Holo) | London 2018,16.55
2995,Sticker | Space Soldiers | London 2018,1.81
2996,Sticker | Space Soldiers (Holo) | London 2018,8.72
2997,Sticker | Space Soldiers (Foil) | London 2018,15.24
2999,Sticker | BIG | London 2018,0.68
3000,Sticker | BIG (Holo) | London 2018,10.15
3003,Sticker | Astralis | London 2018,1.15
3004,Sticker | Astralis (Holo) | London 2018,13.46
3005,Sticker | Astralis (Foil) | London 2018,28.96
3008,Sticker | Team Liquid (Holo) | London 2018,8.85
3011,Sticker | North | London 2018,0.97
3012,Sticker | North (Holo) | London 2018,53.88
3016,Sticker | Virtus.Pro (Holo) | London 2018,10.28
3017,Sticker | Virtus.Pro (Foil) | London 2018,19.67
3020,Sticker | Ninjas in Pyjamas (Holo) | London 2018,6.61
3021,Sticker | Ninjas in Pyjamas (Foil) | London 2018,19.33
3023,Sticker | compLexity Gaming | London 2018,4.55
3025,Sticker | compLexity Gaming (Foil) | London 2018,37.03
3027,Sticker | HellRaisers | London 2018,2.69
3028,Sticker | HellRaisers (Holo) | London 2018,25.85
3029,Sticker | HellRaisers (Foil) | London 2018,26.87
3031,Sticker | Renegades | London 2018,0.84
3032,Sticker | Renegades (Holo) | London 2018,5.54
3036,Sticker | OpTic Gaming (Holo) | London 2018,14.11
3043,Sticker | Team Spirit | London 2018,3.12
3047,Sticker | Tyloo | London 2018,0.96
3048,Sticker | Tyloo (Holo) | London 2018,11.96
3049,Sticker | Tyloo (Foil) | London 2018,26.64
3051,Sticker | FACEIT | London 2018,2.12
3052,Sticker | FACEIT (Holo) | London 2018,5.84
3053,Sticker | FACEIT (Foil) | London 2018,18.7
3081,Sticker | Golden (Foil) | London 2018,19.04
3083,Sticker | autimatic | London 2018,0.67
3084,Sticker | autimatic (Foil) | London 2018,15.38
3088,Sticker | RUSH (Gold) | London 2018,189.55
3092,Sticker | Skadoodle | London 2018,1.46
3099,Sticker | olofmeister (Foil) | London 2018,7.31
3104,Sticker | rain | London 2018,1.39
3105,Sticker | rain (Foil) | London 2018,16.69
3106,Sticker | rain (Gold) | London 2018,908.93
3107,Sticker | NiKo | London 2018,4.34
3112,Sticker | electronic (Gold) | London 2018,364.16
3116,Sticker | s1mple | London 2018,4.47
3118,Sticker | s1mple (Gold) | London 2018,1136.93
3120,Sticker | Edward (Foil) | London 2018,6.48
3123,Sticker | flamie (Foil) | London 2018,5.77
3127,Sticker | coldzera (Gold) | London 2018,211.72
3130,Sticker | FalleN (Gold) | London 2018,260.0
3132,Sticker | tarik (Foil) | London 2018,9.75
3133,Sticker | tarik (Gold) | London 2018,440.69
3135,Sticker | Stewie2K (Foil) | London 2018,9.7
3137,Sticker | fer | London 2018,2.82
3138,Sticker | fer (Foil) | London 2018,9.03
3139,Sticker | fer (Gold) | London 2018,972.23
3145,Sticker | chrisJ (Gold) | London 2018,137.5
3146,Sticker | ropz | London 2018,3.27
3148,Sticker | ropz (Gold) | London 2018,704.56
3149,Sticker | suNny | London 2018,0.33
3151,Sticker | suNny (Gold) | London 2018,235.54
3153,Sticker | oskar (Foil) | London 2018,5.89
3154,Sticker | oskar (Gold) | London 2018,119.29
3161,Sticker | balblna | London 2018,0.53
3165,Sticker | waterfaLLZ (Foil) | London 2018,4.74
3174,Sticker | bodyy (Foil) | London 2018,8.31
3177,Sticker | shox (Foil) | London 2018,10.03
3178,Sticker | shox (Gold) | London 2018,353.74
3179,Sticker | Ex6TenZ | London 2018,0.48
3181,Sticker | Ex6TenZ (Gold) | London 2018,155.26
3184,Sticker | SmithZz (Gold) | London 2018,167.68
3199,Sticker | Xizt (Gold) | London 2018,104.59
3201,Sticker | mir (Foil) | London 2018,6.12
3203,Sticker | Dosia | London 2018,1.42
3219,Sticker | crush (Foil) | London 2018,54.06
3225,Sticker | jR (Foil) | London 2018,19.37
3233,Sticker | Calyx | London 2018,0.84
3238,Sticker | paz (Gold) | London 2018,168.46
3239,Sticker | ngiN | London 2018,0.7
3242,Sticker | MAJ3R | London 2018,0.98
3245,Sticker | tiziaN | London 2018,0.49
3261,Sticker | dupreeh (Foil) | London 2018,9.58
3265,Sticker | gla1ve (Gold) | London 2018,168.59
3267,Sticker | device (Foil) | London 2018,51.15
3270,Sticker | Magisk (Foil) | London 2018,15.41
3271,Sticker | Magisk (Gold) | London 2018,257.21
3273,Sticker | Xyp9x (Foil) | London 2018,10.63
3275,Sticker | EliGE | London 2018,2.04
3276,Sticker | EliGE (Foil) | London 2018,15.33
3301,Sticker | aizy (Gold) | London 2018,311.75
3307,Sticker | byali (Gold) | London 2018,228.45
3308,Sticker | pashaBiceps | London 2018,4.4
3310,Sticker | pashaBiceps (Gold) | London 2018,279.26
3313,Sticker | NEO (Gold) | London 2018,235.0
3316,Sticker | MICHU (Gold) | London 2018,146.79
3320,Sticker | GeT_RiGhT | London 2018,0.67
3327,Sticker | Lekr0 (Foil) | London 2018,4.34
3329,Sticker | REZ | London 2018,0.79
3340,Sticker | stanislaw (Gold) | London 2018,155.06
3342,Sticker | dephh (Foil) | London 2018,3.52
3344,Sticker | yay | London 2018,2.56
3348,Sticker | ShahZaM (Foil) | London 2018,5.2
3349,Sticker | ShahZaM (Gold) | London 2018,169.3
3350,Sticker | woxic | London 2018,0.77
3357,Sticker | bondik (Foil) | London 2018,46.34
3363,Sticker | DeadFox (Foil) | London 2018,4.75
3372,Sticker | jks (Foil) | London 2018,13.09
3380,Sticker | cajunb | London 2018,0.48
3381,Sticker | cajunb (Foil) | London 2018,6.42
3397,Sticker | SicK (Gold) | London 2018,194.75
3398,Sticker | Hiko | London 2018,0.56
3405,Sticker | cadiaN (Foil) | London 2018,31.81
3406,Sticker | cadiaN (Gold) | London 2018,548.91
3413,Sticker | Dima | London 2018,1.93
3426,Sticker | somebody (Foil) | London 2018,12.67
3428,Sticker | captainMo | London 2018,2.4
3429,Sticker | captainMo (Foil) | London 2018,14.62
3435,Sticker | DD (Foil) | London 2018,13.53
3440,Sticker | Silver,0.16
3441,Sticker | Silver (Foil),1.68
3442,Sticker | Gold Nova,1.38
3443,Sticker | Gold Nova (Holo),2.77
3444,Sticker | Master Guardian,0.04
3445,Sticker | Master Guardian (Holo),0.53
3446,Sticker | Master Guardian Elite,0.08
3447,Sticker | Master Guardian Elite (Holo),0.74
3449,Sticker | Distinguished Master Guardian (Holo),1.13
3450,Sticker | Legendary Eagle,0.14
3451,Sticker | Legendary Eagle (Holo),0.95
3452,Sticker | Legendary Eagle Master,0.06
3453,Sticker | Legendary Eagle Master (Holo),1.9
3454,Sticker | Supreme Master First Class,0.06
3455,Sticker | Supreme Master First Class (Holo),1.28
3456,Sticker | Global Elite,0.35
3457,Sticker | Global Elite (Foil),11.07
3460,Sticker | Astralis | Katowice 2019,1.4
3461,Sticker | Astralis (Holo) | Katowice 2019,5.02
3462,Sticker | Astralis (Foil) | Katowice 2019,16.88
3464,Sticker | Avangar | Katowice 2019,3.04
3465,Sticker | Avangar (Holo) | Katowice 2019,3.19
3466,Sticker | Avangar (Foil) | Katowice 2019,10.77
3468,Sticker | BIG | Katowice 2019,3.12
3469,Sticker | BIG (Holo) | Katowice 2019,5.34
3470,Sticker | BIG (Foil) | Katowice 2019,9.06
3472,Sticker | Cloud9 | Katowice 2019,2.82
3473,Sticker | Cloud9 (Holo) | Katowice 2019,12.5
3474,Sticker | Cloud9 (Foil) | Katowice 2019,29.55
3476,Sticker | compLexity Gaming | Katowice 2019,7.3
3477,Sticker | compLexity Gaming (Holo) | Katowice 2019,5.72
3478,Sticker | compLexity Gaming (Foil) | Katowice 2019,29.01
3480,Sticker | ENCE | Katowice 2019,0.46
3481,Sticker | ENCE (Holo) | Katowice 2019,2.37
3482,Sticker | ENCE (Foil) | Katowice 2019,7.28
3484,Sticker | FaZe Clan | Katowice 2019,2.94
3485,Sticker | FaZe Clan (Holo) | Katowice 2019,5.4
3486,Sticker | FaZe Clan (Foil) | Katowice 2019,22.11
3488,Sticker | Fnatic | Katowice 2019,2.06
3489,Sticker | Fnatic (Holo) | Katowice 2019,5.65
3490,Sticker | Fnatic (Foil) | Katowice 2019,11.56
3492,Sticker | FURIA | Katowice 2019,1.24
3493,Sticker | FURIA (Holo) | Katowice 2019,26.48
3494,Sticker | FURIA (Foil) | Katowice 2019,11.15
3496,Sticker | G2 Esports | Katowice 2019,2.08
3497,Sticker | G2 Esports (Holo) | Katowice 2019,4.58
3498,Sticker | G2 Esports (Foil) | Katowice 2019,12.43
3500,Sticker | Grayhound Gaming | Katowice 2019,1.2
3501,Sticker | Grayhound Gaming (Holo) | Katowice 2019,3.5
